评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
2730799677,刺杀小说家,2021,🥛,4,私心4星。现实事件提供写作素材，小说世界却又成了救赎之路，现实与小说的两个世界交叉影响但又平行进行。特效十足但满是槽点的玄幻时空那也是落笔后的思如泉涌，关宁执笔后更是天马行空。导演并没有刻意打磨这个满是bug的小说世界，仿佛在推卸责任：这个世界是电影世界中的小说家创造的，并不是电影外我这个导演能决定的。（一些转场和互文我好喜欢！） 这一部很多角色可以有多重身份暗指，第二部就直接点明，略显无趣。,2021-02-12 17:05:25,234
2672316526,刺杀小说家,2021,早就想叫白玉狐,5,开始还是有槽点的，比如姐姐为啥不跟空文一起跳河…不过剧情展开后，这都不重要了，方言又提供了不少笑点。另：人贩子应该是说的马普！宅男up和粉丝，热爱与社会化，科技和洗脑，有圈阶级的煽动内斗和掩饰虚弱的暴蒸，为人父母的守护责任，人生的意义，创造者的价值，电影涉及的点很多，却都立住了。结尾爽爆了，雷佳音吼出加特林出来的时候，我快笑晕厥在电影院。有几个特效逼真得我都挣扎了下。美术设计能看出很多其他东西的影子，就那种不讨厌的亲切感。如果不是影院观影，可能评价会有折扣。,2021-02-12 13:24:37,273
2736656516,刺杀小说家,2021,旋风杰瑞,5,一场中二的冒险，凡人的抗争、信念与希望,2021-02-13 07:58:56,288
2736769964,刺杀小说家,2021,村里在逃翠花,5,屠灵应该是电影里新增的一个角色，她不是单纯作恶的反派，看上去冷漠无情但心中也有她的行事标准，可以说是“邪亦有道”，还是挺喜欢这个人物的,2021-02-13 09:59:59,437
2595220232,刺杀小说家,2021,aGsg,4,特效还行，剧本挺有想象力,2021-02-15 00:22:19,251
2740905596,刺杀小说家,2021,shakira,5,双线结构的设计十分精巧，能把双雪涛互文交织、天马行空的奇幻世界写实成电影已经很不容易了，还包含了各种中国元素...ps:雷佳音演技真绝了！,2021-02-15 00:20:17,264
2736675588,刺杀小说家,2021,蓝哩咯蓝,5,主要给特效分了，是良心的！超出预期。,2021-02-13 08:30:00,283
2755804465,刺杀小说家,2021,新月相,5,我私心给5星，这个故事在商业片中非常难得。本来看宣传没有想到是这样一个故事。文学是现实世界的延展，文学可以赋予人新的生命，文学是给凡人做梦弑神的，文学是梦，文学是现实，梦是文学。当雷佳音开始写小说，他的文笔是那么直白，甚至是俗套可笑的，但我觉得这是神来之笔，这不正符合他的人设吗？他就是这么一个不会写小说的人，他一心只想救他的女儿，他笔下的小说世界只能如此。而小说中的赤发鬼和现实中科技大公司CEO的呼应也很有趣，科技是现代人最崇拜的神，而只有文学可以杀掉他，这也是作家和读者们最后的一丝幻想吧，现实中的大战安排在图书馆也有意思。路阳的动作戏依旧很好看，特效也还可以，私以为英文译名更符合主题。PS：董子健在电影中太有魅力！太帅了！,2021-02-19 22:47:32,214
2736608420,刺杀小说家,2021,爱上了一条街,5,不知道为啥被小说家的执着感动,2021-02-13 04:53:06,254
2739014049,刺杀小说家,2021,包虢威,5,路阳可真是个天才，好多镜头充满想象力,2021-02-14 08:49:14,242
2737006017,刺杀小说家,2021,苹果树,5,很意外，能拍得这么好，特效很燃，演员演技在线，后期全程高能,2021-02-13 12:40:14,270
2737005465,刺杀小说家,2021,杨某人,5,目前来说 华语电影工业最高制作水准了 视效巅峰,2021-02-13 12:39:52,267
2736573782,刺杀小说家,2021,西马西塔考古,5,热泪盈眶，中国科幻电影没有被上海堡垒焊死。,2021-02-13 03:28:26,238
2735485781,刺杀小说家,2021,第七大陸,5,接近满分，我的春节档最好看了，也是表面喜剧的悲剧，多么美好的愿景了，为了闺女，爸爸连神都肯弑，让我想起那个高考真实素材：妈妈突发神力抬起卡车。结构其实是其次了，情感在我这里来看是很真很动人了…,2021-02-12 19:04:32,231
2754847169,刺杀小说家,2021,不能用空白了吗,2,实在是太难看了，想买橘子砸导演,2021-02-19 16:10:57,173
2736676200,刺杀小说家,2021,戚威生,5,特效很恢宏，小说家的形象塑造的挺生动，看得我眼泪哗啦啦往下掉。,2021-02-13 08:30:57,254
2735656013,刺杀小说家,2021,Balabalaba🥳,1,剧情垃圾。一分给特效。暗示在资本家的操控下无产阶级内部分裂互为敌人。,2021-02-12 20:22:15,174
2735027967,刺杀小说家,2021,大奇特(Grinch),2,双线套叠结构在双雪涛作品中不少见，本篇胜在空间感和留白，往往是对话简单，节奏不急不缓，电影的感觉就会太着急，神秘感被破坏。短篇改长片仰仗CG添坑，展示出空间感的视觉化和奇观性，内容上却是特效太满、留白不足。看得出，改编已经尽力了，很多内容在小说中不是问题，到了电影中就真的成了问题，这是个不争的的事实。合理性变得尤为重要，但过分把目光放在“刺杀”的行动和奇观的堆砌上，忽略了最日常的写作和阅读的基石，它就会像赤发鬼一样不堪一击。结尾赤发鬼的神像其实与《倩女幽魂2》的“假如来”异曲同工，包括不能动弹的红盔甲所对应的“文武百官的虚壳”，只是表象与隐喻远没有做起来。,2021-02-12 14:55:13,188
2736825691,刺杀小说家,2021,积极,4,这个特效真的牛批，一看就是花钱了，想没到这电影还挺有笑点，大头和杨幂真的出彩 杨幂真的又酷又美 台词也不错，值得看,2021-02-13 10:40:49,391
1760548793,刺杀小说家,2021,厂办龚彪,4,杨幂演技终于在线了,2021-02-12 13:10:43,267
2738304043,刺杀小说家,2021,彼岸,4,这是中国未来的电影，虽然它还不够好，虽然它票房不够那么牛逼，只能说它生不逢时，大部分人看不懂而已。不应该在春节档上，春节只适合唐探和李焕英这种讨好式电影,2021-02-13 22:44:38,231
2741361919,刺杀小说家,2021,兔纸猫,5,打开新奇世界的大门，贺岁档最惊喜的一部！,2021-02-15 09:00:13,206
2695848757,刺杀小说家,2021,月球时代白日梦,5,整个电影看下来就一个字：爽 路阳导演稳定输出 剧情流畅 特效美轮美奂 隐喻很有意思 下来看了影评打算二刷 幂幂很美！,2021-02-12 13:37:59,229
