评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
3656507253,流浪地球2,2023,绿豆糕,2,如坐针毡的三个小时，想讲的内容太多拍出来的效果却是剧情整个七零八碎，还有国产贺岁电影什么时候能少一点自以为是的“男式”幽默……,2023-01-22 13:44:54,2069
3659415343,流浪地球2,2023,柒月落落❤,1,真难看，浪费我电影票钱，唯一一部电影院看睡着的电影,2023-01-23 18:47:28,1220
3215741173,流浪地球2,2023,啊咧,5,9/10，四星半 没想到在《流浪地球》上映后喊了那么久的“中国科幻电影崛起”之后又一部能拿出手的硬科幻是《流浪地球2》 这一部作为第一部的前传不仅丰富了世界观与第一部有非常多的互文，野心非常大，已经不仅仅局限在“流浪地球”本身了，为后面的续集埋了很大的伏笔。如果是第一部的成功可以说是有巧合运气成分，那这一部郭帆真的是将自己的功力都发挥出来了，各个层面都展现了非常成熟的掌控力，绝对是中国未来最可以期待的商业电影导演。李雪健老师的角色基本没有什么动作，因为一直坐在轮椅上，但是他真的是一个用表情和台词就能完美塑造角色的演员，有几场戏穿透力太强 缺点的话可能就是太强调，试图融入春节档而加入了很多生硬的笑点，最后煽情部分有点太多了拖节奏了，总体上瑕不掩瑜毕竟是真的硬 整体跟第一部相比算得上是进化了,2023-01-22 12:12:11,2738
3691156462,流浪地球2,2023,林囧囧,4,图恒宇你是一点不想你老婆啊,2023-02-13 23:52:56,195
3657334227,流浪地球2,2023,奔向深蓝,3,清一色的四星五星让我怀疑豆瓣是不是被买通了……真的没第一部好看啊……,2023-01-22 21:06:43,1309
3684601786,流浪地球2,2023,Coka,3,电影拍得不错。但是本人不太赞同这部片子传达的世界观：“文明”并不是多了不起的东西，只要时间够长就会自然形成，请在迷信“团结就是力量”之前学会尊重万事万物。地球并不属于人类，不要一会儿炸月球一会儿推着地球跑。,2023-02-08 15:27:43,287
3662499339,流浪地球2,2023,铿.路易斯,5,突然觉得漫威，碟中谍等好莱坞大片好幼稚啊。。。当中国文化遇上科幻，足以令世界战栗。多个主题，三线推进还能交待得如此圆满。。。这次真的五体投地！！！为中国科幻电影骄傲！！谢谢郭导和流浪地球一切台前幕后人员！！,2023-01-24 23:57:11,495
3660691593,流浪地球2,2023,小队长,5,我个人不允许这片子评分比阿凡达2低。,2023-01-24 07:56:31,1371
3656912837,流浪地球2,2023,貓小三的意思其實是如果先生,3,看的时候觉得“计划这么麻烦的话要么算了吧”,2023-01-22 17:36:39,610
2696402465,流浪地球2,2023,罗斯卡娅,5,科幻灾难片×赛博朋克✓正片全特么是假的，是莫斯的特效，特效的莫斯。,2023-01-22 12:05:35,1586
3668245529,流浪地球2,2023,思郁,4,中国式科幻片逐渐形成一种新的科幻类型，与西方强调的个人主义英雄价值观相悖的是，中国式科幻片核心价值观可以概括为：家国情怀、集体主义、自我牺牲、自我感动，总之就是大国崛起的叙事。,2023-01-27 21:50:02,111
3641246023,流浪地球2,2023,幻听丶全球变冷,5,之前还以为吹的有点过头了，看完了之后我认为，除了配乐比《星际穿越》差点，这部电影已经完全达到了同一层次和水平。 说句题外话，有时候就忍不住想问一句，以前你们对中国电影痛心疾首、恨铁不成钢，现在中国科幻都已经拍到这种程度了，你们还不满意？那你们的期望到底是什么呢？ 我都懒得拆穿你们的心思，不批评批评，哪对得起你们那可笑的优越感。 忽略意识形态本身，我们只爱电影艺术？电影艺术？你们配吗？,2023-01-29 18:05:23,697
3661242093,流浪地球2,2023,圈圈儿,0,我们的人一定能完成任务，重复了好几次。你或许觉得它前后逻辑似乎不连，其实这个语汇，也就是中华民族伟大复兴的历史任务。所以台词这样写。,2023-01-24 14:38:30,117
3673321832,流浪地球2,2023,乔小囧,4,扣一颗星给价值取向吧。我幻想中末日时的中国人，不该这么自恋。如果彼时地球人还在划群而治，那真是太令人悲观了。那样我们哪也去不了。,2023-01-30 23:23:00,149
2618897650,流浪地球2,2023,晚不安,3,非逮着“流浪地球”这一个高概念薅，结果就是核心表达相比首作翻不出什么新花样，除了把特效做得更加细致，只能强行增加故事体量，于是我们看到吴京和刘德华各自的A故事（+MOSS的B故事）让整部电影变得臃肿不堪。而在两个主演引领的故事线内部，科幻类型再次让位于动作和灾难的子类型，然而以所谓“我信”建构的最后一分钟营救尽数失效，“全世界人民大团结”的口号也越来越暴露出人类中心主义的傲慢，宏大叙事和个体情感的嫁接很难说是成功的。,2023-01-27 00:38:19,160
3669834043,流浪地球2,2023,水草肃,4,人类文明的终极矛盾，是人类对人的执念与AI对理性的奢望之间的矛盾——Moss aka小苔藓 & 马兆aka浪球章北海 但是郭帆龚格尔跟大刘一个毛病，在帮助中国科幻电影工业的威慑度突破百分之98的时候，对女性人物理解与塑造的威慑度依然如一条爬行的蚯蚓……,2023-01-28 19:57:28,133
3763406935,流浪地球2,2023,东京铁塔的美,2,充斥着自大愚蠢的傲慢，强行煽情的说教，爹式的为你好和无可救药的自嗨！,2023-04-22 15:35:37,308
