评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
2734776684,唐人街探案3,2021,一棵甜菜,2,张子枫 全片最佳 但是作为一部名字叫“探案”的电影 让观众一开始就猜到凶手是谁 是不是不太够意思😅,2021-02-12 11:42:49,420
2734697633,唐人街探案3,2021,Lovegood,1,肆意植入 强行煽情 零散故事,2021-02-12 10:11:45,4128
2734727756,唐人街探案3,2021,我酷的很厉害,1,莫名其妙，现在春节档这么好糊弄嘛？这就是两年多剪辑出来的电影吗？现在烂片市场行情这么好吗？？真不明白自己为啥花70多看这么一部尴尬的电影。,2021-02-12 10:50:37,3961
2734729748,唐人街探案3,2021,蒲公英_,2,好几次都尴尬到脚趾头扣穿地心了，等了一年真的不值……,2021-02-12 10:53:06,3903
2750948539,唐人街探案3,2021,ixghj,1,这么低俗的电影竟然还有人说好看，王宝强那个角色像个傻逼一样，从头到尾吵吵吵，看得烦死了，全程都在说女性36D小白腿，咋这么恶心，一帮男的殴打女护士还要特写？吐了，而且还把警察写成弱智，破案都是主角他们破，警察一无是处，最后法庭上真的笑了，法庭都能随便进随便闯入，法官最后听哭了也是牛逼，这电影是我看过最恶心的电影，也是有史以来最难看的电影，这部电影能封神那国产电影以后真的不行了,2021-02-18 05:54:39,592
2734909025,唐人街探案3,2021,神奇的mm,1,还是没躲开续集烂尾的命，喜剧不像喜剧，悬疑又没有那个味道！！,2021-02-12 13:33:16,351
2734695906,唐人街探案3,2021,大朵。,1,给一颗星给昊然弟弟 他值得满分但电影不值得,2021-02-12 10:09:19,2382
2734780532,唐人街探案3,2021,Tefnut-L,1,"等了一年就看到这个? 元素太过混搭, 主线反而不那么有意思.",2021-02-12 11:46:29,319
2734737305,唐人街探案3,2021,林娜琏,1,看完全片，深深体会到了“乱七八糟”这四个字的真实含义。不差钱的建议去看，反正比春晚好点。,2021-02-12 11:01:54,2739
2734867433,唐人街探案3,2021,Jayeor,1,元素太多驾驭不过来的失败商业之作 。,2021-02-12 13:03:05,288
2109048757,唐人街探案3,2021,风信子,2,借用鲁迅的一句话：我只觉得他们吵闹,2021-02-15 15:34:25,318
2742479614,唐人街探案3,2021,CDiii,1,陈思诚有事吗？对女性的物化实在令人想吐，从长泽雅美出场被调侃胸部，到水里令人不适的镜头扫视，还有王宝强那个角色说要麻酱改国籍才会考虑她（？？），导演对日本的全部理解都来源于自己对着日本小电影发情的青春回忆吧。刘昊然在该片的演技甚至还比不上参加明星大侦探。真是受够了……呕！,2021-02-15 19:20:37,469
2739951994,唐人街探案3,2021,小白,5,大家都好严格啊，我觉得很好看誒… 这种搞笑我不觉得尬，医院停尸房那段真的笑到肚子疼，最后煽情又把我整哭了，可能最近见不得凄美的爱情吧… 野田昊啊我天，花蝴蝶哈哈哈，好帅额！原来我就喜欢这种骚里骚气的😂,2021-02-14 18:19:33,1315
2734744904,唐人街探案3,2021,Raven,5,唐探3选片在东京就已经事半功倍！选角妻夫木聪简直就是买一送一双倍快乐！试问哪个集美没用过妻夫木聪边走边哭表情包？试问哪个集美不想弄哭五个扑水少年里的铃木！同样是邪魅狂狷却可以做到不油不腻的，除金城武之外，怕就只有妻夫小可爱了！,2021-02-12 11:10:15,825
